CustomerID,ProductID,PurchaseDate,Quantity,Price,TotalAmount
598,31,2023-07-01 6:00,6,426.27,2557.62
937,77,2023-07-01 7:00,9,377.15,3394.35
632,35,2023-07-01 8:00,3,332.77,998.31
127,16,2023-07-01 9:00,9,213.78,1924.02
255,79,2023-07-01 10:00,8,366.6,2932.8
695,18,2023-07-01 11:00,7,363.47,2544.29
16,62,2023-07-01 12:00,8,317.59,2540.72
477,27,2023-07-01 13:00,6,399.16,2394.96
62,35,2023-07-01 14:00,3,227.14,681.42
881,45,2023-07-01 15:00,7,65.02,455.14
432,35,2023-07-01 16:00,4,281.74,1126.96
670,28,2023-07-01 17:00,5,136.2,681
268,9,2023-07-01 18:00,8,195.29,1562.32
35,76,2023-07-01 19:00,7,13.62,95.34
779,15,2023-07-01 20:00,7,194.48,1361.36
576,21,2023-07-01 21:00,8,405.36,3242.88
494,52,2023-07-01 22:00,3,273.65,820.95
562,35,2023-07-01 23:00,3,9.85,29.55
469,97,2023-07-02 0:00,2,237.57,475.14
767,51,2023-07-02 1:00,1,149.27,149.27
661,83,2023-07-02 2:00,6,241.39,1448.34
325,55,2023-07-02 3:00,6,205.32,1231.92
304,87,2023-07-02 4:00,8,466.33,3730.64
276,77,2023-07-02 5:00,6,25.38,152.28
869,44,2023-07-02 6:00,6,343.38,2060.28
963,65,2023-07-02 7:00,1,426.26,426.26
684,93,2023-07-02 8:00,7,479.82,3358.74
929,88,2023-07-02 9:00,7,92.93,650.51
201,80,2023-07-02 10:00,9,268,2412
445,25,2023-07-02 11:00,7,26.58,186.06
905,87,2023-07-02 12:00,8,252.1,2016.8
324,92,2023-07-02 13:00,4,67.1,268.4
35,47,2023-07-02 14:00,9,419.76,3777.84
977,80,2023-07-02 15:00,1,61.37,61.37
482,56,2023-07-02 16:00,8,259.08,2072.64
728,38,2023-07-02 17:00,3,262.94,788.82
480,11,2023-07-02 18:00,1,485.97,485.97
65,67,2023-07-02 19:00,2,329.22,658.44
8,15,2023-07-02 20:00,6,147.48,884.88
301,1,2023-07-02 21:00,5,124.2,621
343,7,2023-07-02 22:00,3,68.48,205.44
431,1,2023-07-02 23:00,9,379.47,3415.23
424,49,2023-07-03 0:00,8,346.92,2775.36
332,96,2023-07-03 1:00,3,306.89,920.67
438,73,2023-07-03 2:00,2,25.22,50.44
588,29,2023-07-03 3:00,8,382.6,3060.8
174,26,2023-07-03 4:00,5,322.73,1613.65
559,87,2023-07-03 5:00,9,482.12,4339.08
527,45,2023-07-03 6:00,1,295.67,295.67
873,93,2023-07-03 7:00,3,155.46,466.38
659,97,2023-07-03 8:00,5,193.85,969.25
26,71,2023-07-03 9:00,2,92.04,184.08
820,12,2023-07-03 10:00,3,362.84,1088.52
605,95,2023-07-03 11:00,4,355.32,1421.28
406,32,2023-07-03 12:00,4,104.32,417.28
232,20,2023-07-03 13:00,9,83.45,751.05
533,51,2023-07-03 14:00,1,43.12,43.12
819,81,2023-07-03 15:00,9,456.43,4107.87
550,36,2023-07-03 16:00,9,120.37,1083.33
788,67,2023-07-03 17:00,6,175.36,1052.16
505,1,2023-07-03 18:00,1,143.85,143.85
669,27,2023-07-03 19:00,6,209.74,1258.44
179,40,2023-07-03 20:00,8,358.45,2867.6
132,97,2023-07-03 21:00,5,435.94,2179.7
823,84,2023-07-03 22:00,5,95.39,476.95
455,14,2023-07-03 23:00,1,344.77,344.77
348,100,2023-07-04 0:00,1,179.52,179.52
540,69,2023-07-04 1:00,8,490.36,3922.88
772,87,2023-07-04 2:00,5,152.96,764.8
406,79,2023-07-04 3:00,8,8.56,68.48
76,6,2023-07-04 4:00,2,260.24,520.48
941,33,2023-07-04 5:00,4,79.61,318.44
579,55,2023-07-04 6:00,9,27.02,243.18
854,19,2023-07-04 7:00,3,350.64,1051.92
492,77,2023-07-04 8:00,6,367.47,2204.82
194,29,2023-07-04 9:00,7,233.05,1631.35
984,61,2023-07-04 10:00,3,340.06,1020.18
162,70,2023-07-04 11:00,1,271.43,271.43
347,79,2023-07-04 12:00,2,316.75,633.5
951,80,2023-07-04 13:00,7,300.37,2102.59
361,24,2023-07-04 14:00,7,334.58,2342.06
769,23,2023-07-04 15:00,1,103.82,103.82
584,10,2023-07-04 16:00,7,138.01,966.07
87,54,2023-07-04 17:00,6,222.78,1336.68
934,41,2023-07-04 18:00,6,225.83,1354.98
262,49,2023-07-04 19:00,7,388.33,2718.31
214,17,2023-07-04 20:00,7,186.86,1308.02
665,56,2023-07-04 21:00,1,85.44,85.44
722,45,2023-07-04 22:00,5,129.48,647.4
913,30,2023-07-04 23:00,8,111.29,890.32
573,44,2023-07-05 0:00,8,367.17,2937.36
780,74,2023-07-05 1:00,3,237.82,713.46
262,55,2023-07-05 2:00,3,355.77,1067.31
730,19,2023-07-05 3:00,7,211.03,1477.21
283,29,2023-07-05 4:00,4,445.42,1781.68
648,2,2023-07-05 5:00,6,491.84,2951.04
467,36,2023-07-05 6:00,9,336.57,3029.13
380,19,2023-07-05 7:00,2,432.59,865.18
362,7,2023-07-05 8:00,2,256.43,512.86
449,26,2023-07-05 9:00,6,467.64,2805.84
441,79,2023-07-05 10:00,3,416.64,1249.92
93,38,2023-07-05 11:00,1,495.93,495.93
621,3,2023-07-05 12:00,2,313.43,626.86
753,80,2023-07-05 13:00,7,390.71,2734.97
867,66,2023-07-05 14:00,4,273.72,1094.88
424,95,2023-07-05 15:00,2,133.26,266.52
142,92,2023-07-05 16:00,8,180.6,1444.8
291,71,2023-07-05 17:00,4,447.53,1790.12
432,94,2023-07-05 18:00,4,32.69,130.76
749,43,2023-07-05 19:00,2,297.78,595.56
852,62,2023-07-05 20:00,1,189.38,189.38
824,71,2023-07-05 21:00,1,196.41,196.41
689,100,2023-07-05 22:00,3,442.86,1328.58
653,93,2023-07-05 23:00,6,427.64,2565.84
701,24,2023-07-06 0:00,7,301.43,2110.01
998,39,2023-07-06 1:00,9,140.09,1260.81
49,68,2023-07-06 2:00,5,240.35,1201.75
302,93,2023-07-06 3:00,9,207.11,1863.99
881,44,2023-07-06 4:00,8,180.04,1440.32
190,5,2023-07-06 5:00,1,55.88,55.88
136,55,2023-07-06 6:00,3,273.84,821.52
555,93,2023-07-06 7:00,8,154.41,1235.28
404,30,2023-07-06 8:00,9,332.1,2988.9
892,29,2023-07-06 9:00,4,163.01,652.04
865,26,2023-07-06 10:00,6,218.43,1310.58
602,83,2023-07-06 11:00,4,30.92,123.68
807,26,2023-07-06 12:00,9,496.31,4466.79
341,37,2023-07-06 13:00,2,256.27,512.54
757,91,2023-07-06 14:00,6,17,102
945,94,2023-07-06 15:00,3,272.91,818.73
704,53,2023-07-06 16:00,4,435.83,1743.32
318,30,2023-07-06 17:00,2,387.41,774.82
618,3,2023-07-06 18:00,8,351.95,2815.6
363,43,2023-07-06 19:00,8,74.04,592.32
822,7,2023-07-06 20:00,1,330.58,330.58
382,49,2023-07-06 21:00,6,384.32,2305.92
233,73,2023-07-06 22:00,1,288.35,288.35
777,41,2023-07-06 23:00,6,446.91,2681.46
344,77,2023-07-07 0:00,7,142.11,994.77
549,79,2023-07-07 1:00,2,124.86,249.72
817,54,2023-07-07 2:00,9,435.44,3918.96
553,69,2023-07-07 3:00,8,314.57,2516.56
529,93,2023-07-07 4:00,9,5.72,51.48
856,99,2023-07-07 5:00,4,179.8,719.2
789,91,2023-07-07 6:00,4,429.64,1718.56
819,27,2023-07-07 7:00,8,18.52,148.16
571,8,2023-07-07 8:00,1,6.61,6.61
935,32,2023-07-07 9:00,8,144.22,1153.76
183,84,2023-07-07 10:00,7,457.43,3202.01
41,64,2023-07-07 11:00,7,451.23,3158.61
551,10,2023-07-07 12:00,9,261.79,2356.11
397,13,2023-07-07 13:00,7,278.85,1951.95
704,63,2023-07-07 14:00,2,169.34,338.68
779,93,2023-07-07 15:00,1,125.65,125.65
494,35,2023-07-07 16:00,1,408.53,408.53
659,61,2023-07-07 17:00,7,57.62,403.34
907,54,2023-07-07 18:00,5,246.24,1231.2
333,8,2023-07-07 19:00,4,319.03,1276.12
127,29,2023-07-07 20:00,5,56.32,281.6
558,95,2023-07-07 21:00,6,262.21,1573.26
557,41,2023-07-07 22:00,6,290.87,1745.22
1,30,2023-07-07 23:00,1,372.54,372.54
168,86,2023-07-08 0:00,2,121.24,242.48
620,21,2023-07-08 1:00,3,150.2,450.6
19,76,2023-07-08 2:00,4,286.91,1147.64
332,11,2023-07-08 3:00,6,491.65,2949.9
584,2,2023-07-08 4:00,9,112.66,1013.94
456,50,2023-07-08 5:00,2,493.02,986.04
957,41,2023-07-08 6:00,8,358.6,2868.8
109,66,2023-07-08 7:00,9,413.91,3725.19
268,98,2023-07-08 8:00,2,49.37,98.74
445,3,2023-07-08 9:00,9,153.71,1383.39
240,80,2023-07-08 10:00,7,33.58,235.06
929,51,2023-07-08 11:00,9,188.92,1700.28
301,68,2023-07-08 12:00,6,490.74,2944.44
602,87,2023-07-08 13:00,2,57.11,114.22
103,84,2023-07-08 14:00,8,283.37,2266.96
988,25,2023-07-08 15:00,9,8,72
250,30,2023-07-08 16:00,8,357.78,2862.24
453,82,2023-07-08 17:00,2,102.61,205.22
520,11,2023-07-08 18:00,8,69.14,553.12
153,93,2023-07-08 19:00,3,171.82,515.46
859,17,2023-07-08 20:00,3,386.67,1160.01
174,26,2023-07-08 21:00,9,57.77,519.93
343,23,2023-07-08 22:00,9,118.77,1068.93
670,56,2023-07-08 23:00,9,9.19,82.71
431,52,2023-07-09 0:00,4,484.37,1937.48
727,48,2023-07-09 1:00,7,298.11,2086.77
689,20,2023-07-09 2:00,8,361.35,2890.8
687,2,2023-07-09 3:00,5,327.43,1637.15
852,88,2023-07-09 4:00,1,76.46,76.46
850,31,2023-07-09 5:00,9,299.5,2695.5
658,27,2023-07-09 6:00,6,70.05,420.3
962,2,2023-07-09 7:00,3,203.61,610.83
324,78,2023-07-09 8:00,3,286.64,859.92
990,4,2023-07-09 9:00,1,281.65,281.65
673,13,2023-07-09 10:00,8,63.94,511.52
639,100,2023-07-09 11:00,2,22.05,44.1
420,35,2023-07-09 12:00,1,400.13,400.13
594,72,2023-07-09 13:00,7,364.33,2550.31
485,66,2023-07-09 14:00,9,45.5,409.5
659,6,2023-07-09 15:00,6,68.07,408.42
751,31,2023-07-09 16:00,8,446.83,3574.64
412,10,2023-07-09 17:00,8,385.72,3085.76
936,21,2023-07-09 18:00,9,498.1,4482.9
84,74,2023-07-09 19:00,7,130.72,915.04
113,23,2023-07-09 20:00,9,246.46,2218.14
737,3,2023-07-09 21:00,9,122.05,1098.45
332,32,2023-07-09 22:00,1,313.29,313.29
378,20,2023-07-09 23:00,6,62.13,372.78
755,74,2023-07-10 0:00,8,67.99,543.92
655,29,2023-07-10 1:00,9,40.58,365.22
41,52,2023-07-10 2:00,4,348.33,1393.32
935,46,2023-07-10 3:00,2,249.57,499.14
770,34,2023-07-10 4:00,9,310.78,2797.02
959,84,2023-07-10 5:00,9,440.25,3962.25
797,61,2023-07-10 6:00,8,371.46,2971.68
105,72,2023-07-10 7:00,3,233.55,700.65
202,71,2023-07-10 8:00,5,492.26,2461.3
450,70,2023-07-10 9:00,2,230.85,461.7
819,11,2023-07-10 10:00,3,60.66,181.98
843,82,2023-07-10 11:00,1,496.36,496.36
973,93,2023-07-10 12:00,4,16.3,65.2
266,89,2023-07-10 13:00,5,277.19,1385.95
910,63,2023-07-10 14:00,2,158,316
210,21,2023-07-10 15:00,3,254.26,762.78
563,3,2023-07-10 16:00,6,281.56,1689.36
118,82,2023-07-10 17:00,6,123.85,743.1
713,88,2023-07-10 18:00,7,280.65,1964.55
377,10,2023-07-10 19:00,9,379.25,3413.25
551,27,2023-07-10 20:00,4,136.92,547.68
540,12,2023-07-10 21:00,5,194.8,974
771,7,2023-07-10 22:00,2,137.78,275.56
84,17,2023-07-10 23:00,6,411.18,2467.08
454,65,2023-07-11 0:00,4,363.87,1455.48
667,64,2023-07-11 1:00,5,436.24,2181.2
629,26,2023-07-11 2:00,7,89.17,624.19
514,15,2023-07-11 3:00,6,41.42,248.52
605,33,2023-07-11 4:00,8,64.09,512.72
678,62,2023-07-11 5:00,6,84.7,508.2
387,47,2023-07-11 6:00,8,268.88,2151.04
912,95,2023-07-11 7:00,4,485.6,1942.4
350,35,2023-07-11 8:00,7,181.83,1272.81
296,65,2023-07-11 9:00,3,479.46,1438.38
258,72,2023-07-11 10:00,1,23.91,23.91
81,76,2023-07-11 11:00,9,463.8,4174.2
937,83,2023-07-11 12:00,9,94.67,852.03
268,25,2023-07-11 13:00,6,456.68,2740.08
419,57,2023-07-11 14:00,2,32.83,65.66
235,32,2023-07-11 15:00,8,474.37,3794.96
833,63,2023-07-11 16:00,6,104.4,626.4
311,12,2023-07-11 17:00,7,154.84,1083.88
813,63,2023-07-11 18:00,1,248.02,248.02
975,77,2023-07-11 19:00,3,193.46,580.38
986,92,2023-07-11 20:00,1,335.43,335.43
357,1,2023-07-11 21:00,1,487.53,487.53
213,51,2023-07-11 22:00,1,305.18,305.18
574,70,2023-07-11 23:00,4,362.14,1448.56
49,8,2023-07-12 0:00,7,48.56,339.92
127,68,2023-07-12 1:00,7,315.77,2210.39
223,5,2023-07-12 2:00,5,229.66,1148.3
921,89,2023-07-12 3:00,6,443.46,2660.76
279,86,2023-07-12 4:00,2,197.16,394.32
408,92,2023-07-12 5:00,5,341.33,1706.65
505,39,2023-07-12 6:00,7,117.94,825.58
294,23,2023-07-12 7:00,9,133.39,1200.51
796,68,2023-07-12 8:00,6,191.18,1147.08
277,52,2023-07-12 9:00,4,155.51,622.04
438,4,2023-07-12 10:00,3,130.67,392.01
107,47,2023-07-12 11:00,9,29.59,266.31
658,21,2023-07-12 12:00,7,419.19,2934.33
420,56,2023-07-12 13:00,6,36.83,220.98
611,66,2023-07-12 14:00,7,444.25,3109.75
429,59,2023-07-12 15:00,8,67.11,536.88
375,7,2023-07-12 16:00,5,37.3,186.5
73,49,2023-07-12 17:00,3,283.69,851.07
949,16,2023-07-12 18:00,3,253.71,761.13
998,17,2023-07-12 19:00,2,248.16,496.32
634,84,2023-07-12 20:00,8,289.38,2315.04
30,87,2023-07-12 21:00,1,147.09,147.09
188,98,2023-07-12 22:00,8,333.16,2665.28
364,75,2023-07-12 23:00,3,253.69,761.07
866,34,2023-07-13 0:00,9,170.7,1536.3
800,33,2023-07-13 1:00,2,414.12,828.24
451,26,2023-07-13 2:00,9,365.22,3286.98
195,66,2023-07-13 3:00,6,199.84,1199.04
156,63,2023-07-13 4:00,1,424.57,424.57
172,87,2023-07-13 5:00,5,460.53,2302.65
847,41,2023-07-13 6:00,9,270.75,2436.75
41,86,2023-07-13 7:00,6,111.4,668.4
63,58,2023-07-13 8:00,7,458.32,3208.24
23,98,2023-07-13 9:00,4,98.79,395.16
360,79,2023-07-13 10:00,1,28.97,28.97
75,10,2023-07-13 11:00,5,167.11,835.55
560,15,2023-07-13 12:00,2,364.85,729.7
672,42,2023-07-13 13:00,8,462.02,3696.16
825,93,2023-07-13 14:00,4,320.46,1281.84
118,57,2023-07-13 15:00,1,476.16,476.16
612,87,2023-07-13 16:00,7,50.72,355.04
380,17,2023-07-13 17:00,2,35.07,70.14
929,60,2023-07-13 18:00,3,304.08,912.24
920,9,2023-07-13 19:00,9,483.23,4349.07
679,36,2023-07-13 20:00,9,253.85,2284.65
290,73,2023-07-13 21:00,2,30.5,61
440,80,2023-07-13 22:00,3,114.5,343.5
668,36,2023-07-13 23:00,9,126.17,1135.53
933,48,2023-07-14 0:00,1,172.24,172.24
7,51,2023-07-14 1:00,2,26.58,53.16
196,97,2023-07-14 2:00,2,452.92,905.84
421,95,2023-07-14 3:00,3,260.2,780.6
568,70,2023-07-14 4:00,3,337.11,1011.33
833,74,2023-07-14 5:00,2,38.25,76.5
193,80,2023-07-14 6:00,8,31.79,254.32
559,68,2023-07-14 7:00,8,295.3,2362.4
148,22,2023-07-14 8:00,8,444.21,3553.68
787,77,2023-07-14 9:00,2,266.6,533.2
669,80,2023-07-14 10:00,9,439.52,3955.68
202,93,2023-07-14 11:00,7,406.44,2845.08
444,6,2023-07-14 12:00,5,42.55,212.75
914,26,2023-07-14 13:00,7,104.97,734.79
988,75,2023-07-14 14:00,8,330.57,2644.56
419,88,2023-07-14 15:00,9,224.53,2020.77
427,93,2023-07-14 16:00,2,148.9,297.8
479,3,2023-07-14 17:00,6,212.22,1273.32
475,52,2023-07-14 18:00,9,225.37,2028.33
126,74,2023-07-14 19:00,6,455.72,2734.32
395,60,2023-07-14 20:00,2,56.21,112.42
817,63,2023-07-14 21:00,1,143.47,143.47
881,65,2023-07-14 22:00,3,271.09,813.27
806,52,2023-07-14 23:00,5,350.65,1753.25
576,90,2023-07-15 0:00,7,317.17,2220.19
325,76,2023-07-15 1:00,3,471.11,1413.33
392,14,2023-07-15 2:00,9,398.83,3589.47
930,89,2023-07-15 3:00,4,280.75,1123
688,72,2023-07-15 4:00,2,111.27,222.54
628,68,2023-07-15 5:00,3,228.18,684.54
440,28,2023-07-15 6:00,5,348.22,1741.1
204,71,2023-07-15 7:00,3,419.79,1259.37
486,10,2023-07-15 8:00,5,480.07,2400.35
833,57,2023-07-15 9:00,4,304.7,1218.8
31,100,2023-07-15 10:00,3,265.83,797.49
388,66,2023-07-15 11:00,6,13.76,82.56
625,90,2023-07-15 12:00,8,40.69,325.52
877,50,2023-07-15 13:00,4,82.27,329.08
434,14,2023-07-15 14:00,9,32.11,288.99
837,16,2023-07-15 15:00,6,203.43,1220.58
926,54,2023-07-15 16:00,5,171.75,858.75
376,43,2023-07-15 17:00,3,320.49,961.47
344,42,2023-07-15 18:00,5,270.15,1350.75
443,81,2023-07-15 19:00,5,300.01,1500.05
579,22,2023-07-15 20:00,4,238.63,954.52
75,68,2023-07-15 21:00,6,142.48,854.88
557,19,2023-07-15 22:00,3,476.65,1429.95
772,66,2023-07-15 23:00,1,47.77,47.77
666,39,2023-07-16 0:00,7,469.75,3288.25
155,73,2023-07-16 1:00,7,159.06,1113.42
430,19,2023-07-16 2:00,4,258.77,1035.08
363,16,2023-07-16 3:00,9,58.88,529.92
448,54,2023-07-16 4:00,2,40.11,80.22
987,25,2023-07-16 5:00,1,217.62,217.62
234,18,2023-07-16 6:00,3,372.14,1116.42
563,23,2023-07-16 7:00,7,138.34,968.38
818,85,2023-07-16 8:00,9,283.36,2550.24
262,11,2023-07-16 9:00,2,142.93,285.86
827,39,2023-07-16 10:00,6,197.36,1184.16
125,68,2023-07-16 11:00,3,453.69,1361.07
911,25,2023-07-16 12:00,5,428.64,2143.2
245,63,2023-07-16 13:00,9,260.43,2343.87
542,96,2023-07-16 14:00,3,122.86,368.58
938,30,2023-07-16 15:00,1,100.63,100.63
485,45,2023-07-16 16:00,5,477.27,2386.35
122,90,2023-07-16 17:00,1,105.34,105.34
125,61,2023-07-16 18:00,8,405.04,3240.32
549,100,2023-07-16 19:00,7,187.64,1313.48
170,51,2023-07-16 20:00,2,492.9,985.8
124,98,2023-07-16 21:00,9,187.24,1685.16
869,9,2023-07-16 22:00,5,179,895
35,76,2023-07-16 23:00,7,320.54,2243.78
87,2,2023-07-17 0:00,4,480.95,1923.8
646,5,2023-07-17 1:00,1,488.22,488.22
708,62,2023-07-17 2:00,8,355.07,2840.56
786,69,2023-07-17 3:00,1,378.53,378.53
201,52,2023-07-17 4:00,3,283.88,851.64
369,86,2023-07-17 5:00,6,379.11,2274.66
797,5,2023-07-17 6:00,8,430.59,3444.72
77,59,2023-07-17 7:00,8,245.62,1964.96
59,68,2023-07-17 8:00,2,311.83,623.66
431,9,2023-07-17 9:00,9,270.97,2438.73
638,93,2023-07-17 10:00,4,283.42,1133.68
500,22,2023-07-17 11:00,4,445.57,1782.28
913,27,2023-07-17 12:00,2,181.03,362.06
109,10,2023-07-17 13:00,1,108.05,108.05
736,80,2023-07-17 14:00,7,230.86,1616.02
278,61,2023-07-17 15:00,3,108,324
68,51,2023-07-17 16:00,4,251.71,1006.84
69,10,2023-07-17 17:00,9,452.24,4070.16
165,6,2023-07-17 18:00,6,310.63,1863.78
489,62,2023-07-17 19:00,1,428.44,428.44
305,5,2023-07-17 20:00,9,87.26,785.34
909,70,2023-07-17 21:00,9,450.93,4058.37
674,63,2023-07-17 22:00,5,302.88,1514.4
365,56,2023-07-17 23:00,8,20.72,165.76
854,59,2023-07-18 0:00,7,318.39,2228.73
821,63,2023-07-18 1:00,8,475.94,3807.52
379,89,2023-07-18 2:00,9,44.19,397.71
343,59,2023-07-18 3:00,2,293.32,586.64
947,51,2023-07-18 4:00,5,458.16,2290.8
899,50,2023-07-18 5:00,8,9.8,78.4
554,4,2023-07-18 6:00,3,317.3,951.9
354,48,2023-07-18 7:00,6,240.08,1440.48
416,32,2023-07-18 8:00,6,176.76,1060.56
109,51,2023-07-18 9:00,7,315.63,2209.41
563,52,2023-07-18 10:00,3,31.09,93.27
762,99,2023-07-18 11:00,8,377.77,3022.16
497,74,2023-07-18 12:00,8,7.22,57.76
341,34,2023-07-18 13:00,9,156.93,1412.37
942,36,2023-07-18 14:00,8,254.46,2035.68
383,70,2023-07-18 15:00,3,191.63,574.89
533,43,2023-07-18 16:00,6,157.2,943.2
300,16,2023-07-18 17:00,9,416.26,3746.34
139,59,2023-07-18 18:00,1,467.74,467.74
359,53,2023-07-18 19:00,3,437.49,1312.47
836,19,2023-07-18 20:00,2,263.6,527.2
499,98,2023-07-18 21:00,8,442.66,3541.28
385,89,2023-07-18 22:00,6,460.83,2764.98
604,95,2023-07-18 23:00,8,207.57,1660.56
959,41,2023-07-19 0:00,2,145.31,290.62
280,81,2023-07-19 1:00,6,53.64,321.84
637,47,2023-07-19 2:00,7,242.15,1695.05
483,94,2023-07-19 3:00,8,473.42,3787.36
909,54,2023-07-19 4:00,9,282.65,2543.85
111,55,2023-07-19 5:00,5,335.44,1677.2
866,95,2023-07-19 6:00,3,60.88,182.64
139,19,2023-07-19 7:00,2,76.04,152.08
996,62,2023-07-19 8:00,8,234.91,1879.28
435,99,2023-07-19 9:00,1,475.88,475.88
509,93,2023-07-19 10:00,6,183.59,1101.54
273,59,2023-07-19 11:00,2,439.35,878.7
99,65,2023-07-19 12:00,3,64.54,193.62
764,68,2023-07-19 13:00,8,310.42,2483.36
850,28,2023-07-19 14:00,1,302.3,302.3
104,18,2023-07-19 15:00,6,430.64,2583.84
214,26,2023-07-19 16:00,3,6.64,19.92
761,19,2023-07-19 17:00,6,99.02,594.12
664,55,2023-07-19 18:00,3,113.75,341.25
762,57,2023-07-19 19:00,8,475.23,3801.84
787,6,2023-07-19 20:00,5,81.08,405.4
165,1,2023-07-19 21:00,4,23.3,93.2
999,8,2023-07-19 22:00,9,269.56,2426.04
853,97,2023-07-19 23:00,5,266.64,1333.2
520,51,2023-07-20 0:00,4,422.8,1691.2
284,85,2023-07-20 1:00,8,474.69,3797.52
517,88,2023-07-20 2:00,8,271.58,2172.64
657,25,2023-07-20 3:00,8,465.35,3722.8
613,47,2023-07-20 4:00,4,363.95,1455.8
164,55,2023-07-20 5:00,1,135.96,135.96
886,64,2023-07-20 6:00,2,464.57,929.14
659,83,2023-07-20 7:00,4,335.38,1341.52
64,93,2023-07-20 8:00,2,209.98,419.96
91,10,2023-07-20 9:00,3,341.72,1025.16
117,56,2023-07-20 10:00,9,203.65,1832.85
866,12,2023-07-20 11:00,9,61.52,553.68
267,33,2023-07-20 12:00,9,360.89,3248.01
822,71,2023-07-20 13:00,7,412.92,2890.44
685,17,2023-07-20 14:00,4,365.76,1463.04
559,61,2023-07-20 15:00,1,118.41,118.41
140,10,2023-07-20 16:00,3,478.53,1435.59
246,31,2023-07-20 17:00,8,17.5,140
661,60,2023-07-20 18:00,4,169.68,678.72
758,70,2023-07-20 19:00,2,133.75,267.5
395,17,2023-07-20 20:00,8,28.82,230.56
487,50,2023-07-20 21:00,7,205.84,1440.88
476,37,2023-07-20 22:00,9,313.44,2820.96
517,82,2023-07-20 23:00,2,441.86,883.72
977,62,2023-07-21 0:00,5,494.9,2474.5
184,90,2023-07-21 1:00,6,405,2430
20,80,2023-07-21 2:00,2,237,474
937,72,2023-07-21 3:00,2,363.23,726.46
558,88,2023-07-21 4:00,4,422.59,1690.36
524,77,2023-07-21 5:00,8,235.33,1882.64
582,29,2023-07-21 6:00,5,393.6,1968
529,32,2023-07-21 7:00,9,243.91,2195.19
883,88,2023-07-21 8:00,4,196.32,785.28
147,80,2023-07-21 9:00,3,265.41,796.23
666,11,2023-07-21 10:00,8,339.55,2716.4
304,96,2023-07-21 11:00,1,364.81,364.81
620,6,2023-07-21 12:00,9,181.58,1634.22
748,35,2023-07-21 13:00,4,287.8,1151.2
820,33,2023-07-21 14:00,9,455.39,4098.51
864,18,2023-07-21 15:00,8,488.27,3906.16
582,37,2023-07-21 16:00,3,117.49,352.47
695,13,2023-07-21 17:00,3,100.45,301.35
762,74,2023-07-21 18:00,9,339.96,3059.64
228,90,2023-07-21 19:00,3,210.27,630.81
102,81,2023-07-21 20:00,4,16.99,67.96
587,64,2023-07-21 21:00,9,176.7,1590.3
417,1,2023-07-21 22:00,4,404.34,1617.36
958,63,2023-07-21 23:00,3,399.73,1199.19
216,89,2023-07-22 0:00,7,249.87,1749.09
407,34,2023-07-22 1:00,6,238.93,1433.58
399,10,2023-07-22 2:00,1,291.86,291.86
923,84,2023-07-22 3:00,8,113.6,908.8
715,7,2023-07-22 4:00,1,265.39,265.39
704,56,2023-07-22 5:00,4,10.47,41.88
761,80,2023-07-22 6:00,6,240.4,1442.4
499,37,2023-07-22 7:00,6,171.35,1028.1
754,29,2023-07-22 8:00,7,339.06,2373.42
465,12,2023-07-22 9:00,5,320.99,1604.95
691,17,2023-07-22 10:00,5,193.51,967.55
949,48,2023-07-22 11:00,4,8.6,34.4
974,84,2023-07-22 12:00,6,129.88,779.28
731,26,2023-07-22 13:00,7,318.51,2229.57
82,83,2023-07-22 14:00,1,40.82,40.82
604,12,2023-07-22 15:00,9,58.28,524.52
947,21,2023-07-22 16:00,8,325.28,2602.24
687,42,2023-07-22 17:00,7,379.1,2653.7
751,61,2023-07-22 18:00,9,164.17,1477.53
772,58,2023-07-22 19:00,3,247.39,742.17
903,54,2023-07-22 20:00,4,473.13,1892.52
365,34,2023-07-22 21:00,7,473.04,3311.28
163,7,2023-07-22 22:00,6,157.21,943.26
48,35,2023-07-22 23:00,2,405.94,811.88
511,15,2023-07-23 0:00,2,299,598
329,65,2023-07-23 1:00,7,487.86,3415.02
840,90,2023-07-23 2:00,9,241.42,2172.78
116,99,2023-07-23 3:00,9,388.48,3496.32
941,25,2023-07-23 4:00,7,385.23,2696.61
849,59,2023-07-23 5:00,8,251.23,2009.84
337,79,2023-07-23 6:00,3,398.84,1196.52
881,86,2023-07-23 7:00,1,134.21,134.21
737,6,2023-07-23 8:00,7,65.52,458.64
864,52,2023-07-23 9:00,8,215.46,1723.68
840,79,2023-07-23 10:00,2,472.1,944.2
147,88,2023-07-23 11:00,9,252.87,2275.83
575,21,2023-07-23 12:00,4,319.45,1277.8
806,71,2023-07-23 13:00,9,313.96,2825.64
323,93,2023-07-23 14:00,3,70.62,211.86
443,96,2023-07-23 15:00,8,198.2,1585.6
837,32,2023-07-23 16:00,2,354.93,709.86
13,53,2023-07-23 17:00,3,486.14,1458.42
943,59,2023-07-23 18:00,1,88.17,88.17
494,69,2023-07-23 19:00,5,208.17,1040.85
701,62,2023-07-23 20:00,4,52.07,208.28
287,4,2023-07-23 21:00,1,124.98,124.98
720,86,2023-07-23 22:00,9,191.5,1723.5
114,18,2023-07-23 23:00,6,272.62,1635.72
480,99,2023-07-24 0:00,6,119.13,714.78
22,81,2023-07-24 1:00,2,117.64,235.28
349,56,2023-07-24 2:00,7,390.03,2730.21
